Date,Star,Condition,Rating
5/17/2018 10:51:22 AM,5 Stars,Rated  for Depression Report ,"I was diagnosed with MDD at the age of 14. I'm 31 now and I have been prescribed 10+ different antidepressant and anti-anxiety drugs in various amounts and combinations from then until now. Nothing really helped very much with my depression and the side effects I experienced were intolerable. I've been taking 100mg Lamictal combined with Buspar 12.5mg BID for a few months now and I've never felt so stable. It's night and day. This medication changed my life. I was so reluctant after years of disappointment not responding to treatment that I'm so glad I tried this at suggestion of my therapist. Full disclosure, I experienced some side effects initially, but they were mild. Some dizziness at the beginning that disappeared over time and I also gained five pounds the first month and lost it again already. I'd recommend this highly to others who have tried antidepressants and not responded well."
3/31/2018 7:21:56 AM,5 Stars,Rated  for Bipolar II disorder Report ,"I LOVE Lamictal!! I am a 32 year old female who has been on and off meds since the age of 14. I originally took this pill for a year before going medication-free (against my doctor’s advice). I felt so damn amazing on this pill yet it felt so natural. I never knew what it was like to be naturally happy and outgoing until taking these pills. I went from being hopeless, depressed, and full of anxiety, paranoia, and rage - to waking up happy as hell and ready to try new things and talk to new people. I chose to go off this medication because I felt so naturally amazing I couldn’t imagine going into that “dark place” mentally ever again and I also wasn’t ready to accept I would need pills for the rest of my life. Well, it only took a couple of months of getting off the meds before the downward spiral started again and before I knew it, I spent 6 months in a deep and nasty state of depression. It was hell. I am back on Lamictal again finally and loving it. Lamictal has never caused any bad side effects for me! I feel naturally good, as if this is how I was MEANT to feel."
3/6/2018 12:20:31 AM,5 Stars,Rated  for Depression Report ,"I continue to be astonished at how much Lamictal has transformed my life. I wrote an earlier glowing review after it first starting working (about 6 weeks after initiating treatment). Here we are 7 months later and it's impossible to describe just how well it's worked. After 30 years of treatment-resistant depression (never diagnosed with bipolar, but I think I fall somewhere on the bipolar spectrum), I am now - as my wife puts it - the ""best version of my self"". Currently taking 200 mg/day along with 300mg of Effexor (the only anti-depressant that ever did anything). Wondering if I could get by without the Effexor, but don't really want to tweak now when everything is going so well (plus Effexor is hell to get off of). The one thing I've noticed with Lamictal is that there aren't a lot of average reviews of it - people generally rave about it or don't like it at all. If your doctor recommends it, I highly recommend trying it. You have nothing to lose. And if it works as well for you as it has for me, you'll realize how many lies your depression was telling you. Wish I had found it earlier than 49 years old, but better late than never :-)"
3/5/2018 7:13:32 AM,1 Stars,Rated  for Bipolar I disorder Report ,This medication is not good at all! It ruined my vision. I was on 200mg at the time when I started noticing these changes. I would not recommend this.
2/26/2018 11:16:15 AM,4 Stars,Rated  for Bipolar II disorder Report ,"I used to be in serquil for the longest time before (thankfully) getting switched to the generic lamictal. I haven’t really had a depressive episode since. However It came with some nasty side effects. I had extreme loss in appetite and lost several pounds, before being given something to offset this. Also I’ve been dealing with insomnia which I have to take allergy medication to deal with (since I’m 19 my psychiatrist didn’t want to give me something to sleep). So instead of originally taking one pill I now have to take three. However if nothing else has worked for you, than I would recommend this as long as you’re aware of the side effects."
2/19/2018 7:05:20 PM,5 Stars,Rated  for Bipolar Disorder Report ,"I took this about 5-6 months ago when my other meds for my bipolar II wasn't working effectively anymore. With in the first few days I felt a huge difference but after about 2 weeks is when I really noticed a remarkable change. It has literally been a God send to me. I also take it with wellbutrin, klonopin and they are tapering me off of the Seroquel by reducing the dosage and adding Gabbapentin, which so far is working well. But I would highly reccomend trying this drug out!"
2/3/2018 12:45:00 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Just fabulous for BP2. I feel like myself on this medication — none of that “medicated” feeling that some other mood stabilizers can induce. Raises the “floor” on my moods so my depressions are far milder, more manageable, and less common than before. I love it."
1/29/2018 7:10:18 AM,5 Stars,Rated  for Bipolar II disorder Report ,This medication has brought me so much help with my mood; I am more calm and stable. I currently take 75 mg.
1/21/2018 3:19:24 AM,5 Stars,Rated  for Depression Report ,I have tried everything over the last 20 yrs. I suffer from ptsd and recently was diagnosed with mood disorder. Took about a month to get to 200 mg. This medication saved and changed my life for the better.
12/31/2017 11:41:26 PM,5 Stars,Rated  for Bipolar II disorder Report ,"I was prescribed Abilify,then Zyprexa by my psychiatrist,because I needed a medicine to help stabilize my mood,and also to prevent those extreme depressive episodes associated with Bipolar Disorder. To no success,I gave up on finding a mood stabilizer that would help me,and just went about my life. That is,until just recently I went through a really bad Depressive episode..by that I mean I was crying 24/7,I felt immensely upset on the inside,even though I really didn't have a reason to be,and I could barely function and get out of bed each day. Then I saw my psychiatrist,and he prescribed me 50 mg of Lamictal,which is two doses of 25mg that I take twice a day. I'm going on day 4 on this medicine,and I feel so much happier. My mood has improved,and I have a more positive attitude. The only side effect I experienced so far while taking Lamictal,is it makes you drowsy. Which is cool for me,because I had trouble sleeping anyway. I'd rate this medicine 10 stars if I could,that's how well it worked for me"
12/31/2017 2:30:33 AM,3 Stars,Rated  for Epilepsy Report ,I switched from a vampiric acid oxcarbazapine combo when the vampiric acid wasn't agreeing with my kidneys and got on lamotrogine. At first when titrating on to it i experienced insomnia which went away as I got used to it. I like it better than the other meds I have taken for my epilepsy but honestly I don't know if I do or If I'm just more used to the side effects of seizure meds that I got on when I was 16 and dub it superior for not noticing the side effects. Since I got on it I have had a couple seizures and am debating if it's giving me bouts of loss of focus I keep Losing focus of my vision but if I look at myself in the mirror or a camera it comes back imidiatly I should probably tell my Dr. About it but I have friend who every time he comes around it happens and it's basicly only when he comes over so I'm pretty sure it's probably people doing some type of psychic dialation of my pupils since they think I'm some type of retard for being on seizure meds. I think I have became a little scitsofeinic since starting lamictal in connection to the spacial plane or something have been diagnosed with scitsophrinia in the past.
